id,code,name,note,user_type_id:id,reconcile,chart_template_id:id
account_template_4010501010300,4.01.05.01.01.03.00,GanhosemOperaçõesDay-Trade,"Contasqueregistramosganhosdiáriosauferidos,emcadamêsdoperíododeapuração,emoperaçõesday-trade.Considera-seganhooresultadopositivoauferidonasoperaçõescitadasacima,realizadasemcadamês,admitidaadeduçãodoscustosedespesasincorridos,necessáriosàrealizaçãodasoperações.Nãosecaracterizacomoday-tradeoexercíciodaopçãoeavendaoucompradoativonomercadoavista,nomesmodia.Tambémnãosecaracterizamcomoday-tradeasoperaçõesiniciadasporintermédiodeumainstituiçãoeencerradasemoutra,quandohouveraliquidaçãofísicamediantemovimentaçãodetítulosouvaloresmobiliáriosemcustódia.
Atenção:ovalorcorrespondenteàsperdasincorridasnasoperaçõesday-tradedeveserinformadoemcontaespecífica.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_4010501010400,4.01.05.01.01.04.00,OutrasReceitasdeAplicaçõesFinanceiras,"Contasqueregistramreceitasauferidasnoperíododeapuraçãorelativasajuros,descontos,lucronaoperaçãodereporte,prêmioderesgatedetítulosoudebêntureserendimentonominalauferidoemaplicaçõesfinanceirasderendafixa,nãoincluídasemoutrascontas.Asreceitasdessanatureza,derivadasdeoperaçõescomtítulosvencíveisapósoencerramentodoperíododeapuração,serãorateadassegundooregimedecompetência.
Atenção:
1)asvariaçõesmonetáriasativasdecorrentesdaatualizaçãodosdireitosdecréditoedasobrigações,emfunçãodeíndicesoucoeficientesaplicáveispordisposiçãolegaloucontratual,devemserinformadascomoreceitafinanceira;
2)asvariaçõescambiaisativasdevemserinformadasnacontaespecífica.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_4010501010500,4.01.05.01.01.05.00,GanhosnaAlienaçãodeParticipaçõesNãoIntegrantesdoAtivoPermanente,"Contasqueregistramosganhosauferidosnaalienaçãodeações,títulosouquotasdecapitalnãointegrantesdoativopermanente,desdequenãoincluídosemoutracontaespecífica.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_4010501010600,4.01.05.01.01.06.00,ResultadosPositivosemParticipaçõesSocietárias,"Contasqueregistram:
a)oslucrosedividendosderivadosdeinvestimentosavaliadospelocustodeaquisição;
b)osganhosporajustesnovalordeinvestimentosrelevantesavaliadospelométododaequivalênciapatrimonial,decorrentesdelucrosapuradosnascontroladasecoligadas;
Atenção:considera-secontroladaafilial,aagência,asucursal,adependênciaouoescritórioderepresentaçãonoexterior,semprequeosrespectivosativoseaccount.data_account_type_current_liabilitiessnãoestejamincluídosnacontabilidadedainvestidora,porforçadenormatizaçãoespecífica.
c)asamortizaçõesdedeságiosnasaquisiçõesdeinvestimentosavaliadospelopatrimôniolíquido.OvaloramortizadoqueforexcluídodolucrolíquidoparadeterminaçãodolucrorealdevesercontroladonaParteBdoLivrodeApuraçãodoLucroRealatéaalienaçãooubaixadaparticipaçãosocietária,quando,então,deveseradicionadoaolucrolíquidoparadeterminaçãodolucrorealnoperíododeapuraçãoemqueforcomputadooganhoouperdadecapitalhavido.
d)asbonificaçõesrecebidas;
Atenção:
1)asbonificaçõesrecebidas,decorrentesdaincorporaçãodelucrosoureservasnãotributadosnaformadoart.35daLeino7.713,de1988,ouapuradosnosanos-calendáriode1994ou1995,são
consideradasacustozero,nãoafetandoovalordoinvestimentonemoresultadodoperíododeapuração(art.3odaLeino8.849,de1994,eart.3odaLeino9.064,de1995);
2)nocasodeinvestimentoavaliadopelocustodeaquisição,asbonificaçõesrecebidas,decorrentesdaincorporaçãodelucrosoureservastributadosnaformadoart.35daLeino7.713,de1988,edelucrosoureservasapuradosnoano-calendáriode1993ouapartirdoano-calendáriode1996,sãoregistradastomando-secomocustoovalordaparceladoslucrosoureservascapitalizados.
e)oslucrosedividendosdeparticipaçõessocietáriasavaliadaspelocustodeaquisição;
Atenção:oslucrosoudividendosrecebidosemdecorrênciadeparticipaçõessocietáriasavaliadaspelocustodeaquisiçãoadquiridasaté6(seis)mesesantesdadatadorecebimentodevemserregistradoscomodiminuiçãodovalordocusto,nãosendoincluídosnestaconta.
f)osresultadospositivosdecorrentesdeparticipaçõessocietáriasnoexterioravaliadaspelopatrimôniolíquido,osdividendosdeparticipaçõesavaliadaspelocustodeaquisiçãoeosresultadosdeequivalênciapatrimonialrelativosafiliais,sucursaisouagênciasdapessoajurídicalocalizadasnoexterior,emdecorrênciadeoperaçõesrealizadasnaquelasfiliais,sucursaisouagências.Oslucrosauferidosnoexteriorserãoadicionadosaolucrolíquido,paraefeitodedeterminaçãodolucroreal,noperíododeapuraçãocorrespondenteaobalançolevantadoem31dedezembrodoano-calendárioemquetiveremsidodisponibilizados,observando-seodispostonosarts.394e395doDecretono3.000,de1999,enoart.74daMedidaProvisóriano2.158-35,de24deagostode2001.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_4010501010700,4.01.05.01.01.07.00,RendimentoseGanhosdeCapitalAuferidosnoExterior,"ContasqueregistramosrendimentoseganhosdecapitalauferidosnoexteriordiretamentepelapessoajurídicadomiciliadanoBrasil,pelosseusvaloresantesdedescontadootributopagonopaísdeorigem.
Atenção:OsganhosdecapitalreferentesaalienaçõesdebensedireitosdoativopermanentesituadosnoexteriordevemserinformadosnacontaOutrasReceitasNãoOperacionais",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_4010501010800,4.01.05.01.01.08.00,ReversãodosSaldosdasProvisõesOperacionais,Contasqueregistramareversãode saldosnãoutilizadosdasprovisõesconstituídasnobalançodoperíododeapuraçãoimediatamenteanterior.,account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_4010501010900,4.01.05.01.01.09.00,OutrasReceitasOperacionais,"Contasqueregistramtodasasdemaisreceitasque,pordefiniçãolegal,sejamconsideradasoperacionais,taiscomo:
a)aluguéisdebensporempresaquenãotenhaporobjetoalocaçãodemóveiseimóveis;
b)recuperaçõesdedespesasoperacionaisdeperíodosdeapuraçãoanteriores,taiscomo:prêmiosdeseguros,importânciaslevantadasdascontasvinculadasdoFGTS,ressarcimentodedesfalques,roubosefurtos,etc.Asrecuperaçõesdecustosedespesasnodecursodopróprioperíododeapuraçãodevemsercreditadasdiretamenteàscontasderesultadoemqueforamdebitadas;
c)oscréditospresumidosdoIPIpararessarcimentodovalordaContribuiçãoaoPIS/PasepeCofins;
d)multasouvantagensatítulodeindenizaçãoemvirtudederescisãocontratual(Leino9.430,de1996,art.70,§3o,II);
e)ocréditopresumidodacontribuiçãoparaoPIS/PasepedaCofinsconcedidona
formadoart.3odaLeino10.147,de2000.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_4010501011000,4.01.05.01.01.10.00,Outras, ,account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_40107010100,4.01.07.01.01.00,RemuneraçõesaEmpregados,"Contasqueregistramosvaloreslançadoscomosalários,gratificações,horasextras,adicionaisesimilarespag0saempregadosdaentidade.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_40107010200,4.01.07.01.02.00,IndenizaçõesTrabalhistas,"Contasqueregistramosvaloreslançadoscomoabonospecuniários,indenizaçãode40%doFGTS,indenizaçõesdeterminadaspeloJuizesimilarespagasaosempregados.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_40107010300,4.01.07.01.03.00,RemuneraçãoaDirigenteseaConselhodeAdministração/Fiscal,"Contasqueregistramadespesaincorridarelativaàremuneraçãomensalefixaatribuídaaotitulardefirmaindividual,aossócios,diretoreseadministradoresdesociedades,ouaosrepresentanteslegaisdesociedadesestrangeiras,asdespesasincorridascomossaláriosindiretosconcedidospelaempresaaadministradores,diretores,gerenteseseusassessores(PNCositno11,de1992),eovalorreferenteàsremuneraçõesatribuídasaosmembrosdoconselhofiscal/administração/consultivo.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_40107010400,4.01.07.01.04.00,PrestaçãodeServiçosporPessoaFísicasemVínculoEmpregatício,"Contasqueregistramasdespesascorrespondentesaosserviçosprestadosporpessoafísicaquenãotenhavínculoempregatíciocomapessoajurídicadeclarante,taiscomo:comissões,corretagens,gratificações,honorárioseoutrasremunerações,inclusiveasrelativasaempreitadasdeobrasexclusivamentedetrabalhoeasdecorrentesdefretesecarretosemgeral.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_40107010500,4.01.07.01.05.00,PrestaçãodeServiçoporPessoaJurídica,"Contasqueregistram,salvosehouvercontamaisespecífica,ovalordasdespesascorrespondentesaosserviçosprestadosporoutrapessoajurídica.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_40107010600,4.01.07.01.06.00,DoaçõesePatrocíniosdeCaráterCulturaleArtístico(Leino8.313/1991),"ContasqueregistramasdoaçõesepatrocíniosefetuadosnoperíododeapuraçãoemfavordeprojetosculturaispreviamenteaprovadospeloMinistériodaCulturaoupelaAgênciaNacionaldoCinema(Ancine),observadaalegislaçãodeconcessãodosprojetos.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_40107010700,4.01.07.01.07.00,"DoaçõesaInstituiçõesdeEnsinoePesquisa(Leino9.249/1995,art.13,§2o)","ContasqueregistramasdoaçõesainstituiçõesdeensinoepesquisacujacriaçãotenhasidoautorizadaporleifederalequepreenchamosrequisitosdosincisosIeIIdoart.213daConstituiçãoFederal,de1988,quesão:
a)comprovaçãodefinalidadenão-lucrativaeaplicaçãodosexcedentesfinanceirosemeducação;
b)asseguraradestinaçãodoseupatrimônioaoutraescolacomunitária,filantrópicaouconfessional,ouaoPoderPúblico,nocasodeencerramentodesuasatividades.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_40107010800,4.01.07.01.08.00,DoaçõesaEntidadesCivis,"Contasqueregistramasdoaçõesefetuadasa:
a)entidadescivis,legalmenteconstituídasnoBrasil,semfinslucrativos,queprestemserviçosgratuitosembenefíciodeempregadosdapessoajurídicadoadora,erespectivosdependentes,ouembenefíciodacomunidadenaqualatuem;e
b)OrganizaçõesdaSociedadeCivildeInteressePúblico(OSCIP),qualificadassegundoasnormasestabelecidasnaLeino9.790,de23demarçode1999.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_40107010900,4.01.07.01.09.00,OutrasContribuiçõeseDoações,"Contasqueregistramasdoaçõesfeitas,entreoutras,aosFundoscontroladospelosConselhosMunicipais,EstaduaiseNacionaldosDireitosdaCriançaedoAdolescente.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_40107011000,4.01.07.01.10.00,FGTS(semindenização40%),"ContasqueregistramoFGTS,inclusiveosvaloresdoFGTSdo13º.salário.Nãoinformarosvaloresdeindenizaçãodamultade40%doFGTSnesseitem,esim,nacontaIndenizaçõesTrabalhistas.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_40107011100,4.01.07.01.11.00,"AssistênciaMédica,Odontológica,Medicamentos,AparelhosOrtopédicoseSimilares","Contasqueregistramasdespesascomassistênciamédica,odontológicaefarmacêutica.
Atenção:ovalorreferenteàcontrataçãodeserviçosdeprofissionaisliberaissemvínculoempregatíciooudesociedadescivisdeveserinformadonascontasPrestaçãodeServiçosporPessoaFísicasemVínculoEmpregatício ouPrestaçãodeServiçoporPessoaJurídica,conformeocaso.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_40107011200,4.01.07.01.12.00,ProvisõesparaFériase13oSaláriodeEmpregados,"Contasqueregistramasdespesascomaconstituiçãodeprovisõespara:a)pagamentoderemuneraçãocorrespondenteafériaseadicionaldefériasdeempregados,inclusiveencargossociais(Decretono3.000,de1999,art.337,ePNCSTno7,de1980);b)o13osalário,inclusiveencargossociais(Decretono3.000,de1999,art.338).",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_40107011300,4.01.07.01.13.00,DemaisProvisões,Contasqueregistramasdespesascomprovisõesnãorelacionadasnascontasespecíficas.,account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_40107011400,4.01.07.01.14.00,ArrendamentoMercantil,"Contasqueregistramasdespesas,nãocomputadasnoscustos,pagasoucreditadasatítulodecontraprestaçãodearrendamentomercantil,decorrentesdecontratocelebradocomobservânciadaLeino6.099,de12desetembrode1974,comasalteraçõesdaLeino7.132,de26deoutubrode1983,edaPortariaMFno140,de1984",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_40107011500,4.01.07.01.15.00,Aluguéis,Contasqueregistramasdespesascomaluguéisnãodecorrentesdearrendamentomercantil.,account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_40107011600,4.01.07.01.16.00,DespesascomVeículosedeConservaçãodeBenseInstalações,"Contasqueregistramasdespesasrelativasaosbensquenãoestejamligadosdiretamenteàprodução,asrealizadascomreparosquenãoimpliquemaumentosuperioraumanodavidaútildobem,previstanoatodesuaaquisição,easrelativasacombustíveiselubrificantesparaveículos.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_40107011700,4.01.07.01.17.00,PropagandaePublicidade,"Contasqueregistramasdespesascompropagandaepublicidade.
Atenção:ovalorreferenteàcontrataçãodeserviçosdeprofissionaisliberaissemvínculoempregatíciooudesociedadescivisdeveserinformadonascontasPrestaçãodeServiçosporPessoaFísicasemVínculoEmpregatício ouPrestaçãodeServiçoporPessoaJurídica,conformeocaso.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_40107011800,4.01.07.01.18.00,Multas,Contasqueregistramasdespesascommultas.,account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_40107011900,4.01.07.01.19.00,EncargosdeDepreciaçãoeAmortização,"Contasqueregistramapenasosencargosaessestítulos,combensnãoaplicadosdiretamentenaprodução.Incluiaamortizaçãodosajustesdevariaçãocambialcontabilizadanoativodiferido,relativaàatividadegeraldapessoajurídica.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_40107012000,4.01.07.01.20.00,RepassesparaOutrasEntidades(Sindicatos/Federações/Confederações),Contasqueforamrepassadaspartedascontribuições/doações/mensalidadesesimilaresparaSindicatos/Federações/Confederações.,account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_40107012100,4.01.07.01.21.00,ContribuiçõesPrevidenciáriasPatronais,"Contasqueregistramascontribuiçõesprevidenciáriasdevidas.Nocasodeimunes/isentas,informarovalordacontribuiçãoprevidenciáriapatronaldevidacomosesemisençãoestivesse,devendofazerumnovolançamentodereversãoparaevidenciarqueéisenta.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_40107012200,4.01.07.01.22.00,COFINS,"ContasqueregistramaCofinsdevida.No casodeimunes/isentas,informarovalordaCofinsdevidacomosesemisençãoestivesse,devendofazerumnovolançamentodereversãoparaevidenciarqueéisenta.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_40107012300,4.01.07.01.23.00,CSLL,"ContasqueregistramaCSLLdevida.Nocasodeimunes/isentas,informarovalordaCSLLdevidacomosesemisençãoestivesse,devendofazerumnovolançamentodereversãoparaevidenciarqueéisenta.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_40107012400,4.01.07.01.24.00,PIS/PASEP,ContasqueregistramovalordacontribuiçãoparaoPIS/PASEPdevida.,account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_40107012500,4.01.07.01.25.00,CPMF,ContasqueregistramovalordaCPMFdevida.,account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_40107012600,4.01.07.01.26.00,"DemaisImpostos,TaxaseContribuições,excetoascitadasacima.","Contasqueregistramosdemaisimpostos,taxasecontribuições,exceto:
a)incorporadasaocustodebensdoativopermanente;
b)correspondentesaosimpostosnãorecuperáveis,incorporadosaocustodasmatérias-primas,materiaissecundários,materiaisdeembalagememercadoriasdestinadasàrevenda;
c)correspondentesaosimpostosrecuperáveis;
d)correspondentesaosimpostosecontribuiçõesredutoresdareceitabruta.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_40107012700,4.01.07.01.27.00,OutrasDespesasOperacionais, ,account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_4010901010100,4.01.09.01.01.01.00,(-)VariaçõesCambiaisPassivas,"Contasqueregistramasperdasmonetáriaspassivasresultantesdaatualizaçãodosdireitosdecréditosedasobrigações,calculadascombasenasvariaçõesnastaxasdecâmbio(Leino9.069,de1995,art.52,eLeino9.249,de1995,art.8o),inclusiveavariaçãocambialpassivacorrespondente:
a)àatualizaçãodasobrigaçõesedoscréditosemmoedaestrangeira,registradaemqualquerdataeapuradanoencerramentodoperíododeapuraçãoemfunçãodataxadecâmbiovigente;
b)àsoperaçõescommoedaestrangeiraeconversãodeobrigaçõesparamoedanacional,ounovaçãodessasobrigações,ousuaextinção,totalouparcial,emvirtudedecapitalização,daçãoempagamento,compensação,ouqualqueroutromodo,desdequeobservadasascondiçõesfixadaspeloBancoCentraldoBrasil.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_4010901010200,4.01.09.01.01.02.00,"(-)PerdasIncorridasnoMercadodeRendaVariável,excetoDay-Trade","Contasqueregistram:
a)osomatóriodasperdasincorridas,emcadamêsdoperíododeapuração,emoperaçõesrealizadasnasbolsasdevalores,demercadorias,defuturoseassemelhadas,existentesnoPaís;
b)asperdasincorridasnasalienações,foradebolsa,deouro,ativofinanceiroedeparticipaçõessocietárias,excetoasalienaçõesdeparticipaçõessocietáriaspermanentesemsociedades coligadasecontroladasedeparticipaçõessocietárias,quepermaneceremnoativodapessoajurídicaatéotérminodoano-calendárioseguinteaodesuasaquisições;e
c)asperdasemoperaçõesdeswapenoresgatedequotadefundodeinvestimentoquemantenha,nomínimo,67%(sessentaeseteporcento)deaçõesnegociadasnomercadoavistadebolsadevaloresouentidadeassemelhada(Leino9.532,de1997,art.28,alteradopelaMPno1.636,de1998,art.2o,ereedições).Sãoconsideradasassemelhadasàsbolsasdevalores,demercadoriasedefuturos,asentidadescujoobjetosocialsejaanálogoaodasreferidasbolsasequefuncionemsobasupervisãoefiscalizaçãodaComissãodeValoresMobiliários(CVM).Atenção:Asperdasapuradasemoperaçõesday-tradedevemserinformadasemcontaprópria.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_4010901010300,4.01.09.01.01.03.00,(-)PerdasemOperaçõesDay-Trade,"Contasqueregistramosomatóriodasperdasdiáriasapuradas,emcadamêsdoperíododeapuração,emoperaçõesday-trade.Nãosecaracterizacomoday-tradeoexercíciodaopçãoeavendaoucompradoativonomercadoavista,nomesmodia.Tambémnãosecaracterizamcomoday-tradeasoperaçõesiniciadasporintermédiodeumainstituiçãoeencerradasemoutra,quandohouveraliquidaçãofísicamediantemovimentaçãodetítulosouvaloresmobiliáriosemcustódia.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_4010901010400,4.01.09.01.01.04.00,(-)OutrasDespesasdeAplicações,"Contasqueregistramasdespesasrelativasajuros,nãoincluídas emoutrascontas,adescontosdetítulosdecréditoeoutrostítulos.Taisdespesasserãoobrigatoriamenterateadas,segundooregimedecompetência.
Atenção:
1)asvariaçõesmonetáriaspassivasdecorrentesdaatualizaçãodas
obrigações,emfunçãodeíndicesoucoeficientesaplicáveispordisposiçãolegaloucontratual,devemserinformadascomodespesasfinanceiras;
2)asvariaçõescambiaispassivasnãodevemserinformadasnestaconta,esimnacontaVariaçõesCambiaisPassivas.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_4010901010500,4.01.09.01.01.05.00,(-)PrejuízosnaAlienaçãodeParticipaçõesNãoIntegrantesdoAtivoPermanente,"Contasqueregistramosprejuízoshavidosemvirtudedealienação,títulosnãointegrantesdoativopermanente,desdequenãoincluídosnascontasacima.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_4010901010600,4.01.09.01.01.06.00,(-)ResultadosNegativosemParticipaçõesSocietárias,"Contasqueregistramasperdasporajustesnovalordeinvestimentosrelevantes,avaliadospelométododaequivalênciapatrimonial,decorrentesdeprejuízosapuradosnascontroladasecoligadas.
Atenção:considera-secontroladaafilial,aagência,asucursal,adependênciaouoescritórioderepresentaçãonoexterior,semprequeosrespectivosativoseaccount.data_account_type_current_liabilitiessnãoestejamincluídosnacontabilidadedainvestidora,porforçadenormatizaçãoespecífica.
Devem,também,serindicadosnestacontaosresultadosnegativosderivadosdeparticipaçõessocietáriasnoexterior,avaliadaspelopatrimôniolíquido.Incluem-se,nestasinformações,asperdasapuradasemfiliais,sucursaiseagênciasdapessoajurídicalocalizadasnoexterior.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_4010901010700,4.01.09.01.01.07.00,(-)PerdasemOperaçõesRealizadasnoExterior,"ContasqueregistramasperdasemoperaçõesrealizadasnoexteriordiretamentepelapessoajurídicadomiciliadanoBrasil,comexceçãodasperdasdecapitaldecorrentesdaalienaçãodebensedireitosdoativopermanentesituadosnoexterior,quedevemserindicadasnacontaOutrasDespesasNãoOperacionais.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_4010901010800,4.01.09.01.01.08.00,OutrasDespesasOperacionais, ,account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_4030101010100,4.03.01.01.01.01.00,ReceitasdeAlienaçõesdeBenseDireitosdoAtivoPermanente.,"Contasqueregistramasreceitasauferidaspormeiodealienações,inclusivepordesapropriaçãodebensedireitosdoativopermanente.Ovalorrelativoàsreceitasobtidaspelavendadesucataedebensoudireitosdoativopermanentebaixadosemvirtudedeteremsetornadoimprestáveis,obsoletosoucaídoemdesusodeveserinformadonacontaOutrasReceitasNãoOperacionais.Osvalorescorrespondentesaoganhoouperdadecapitaldecorrentedaalienaçãodebensedireitosdoativopermanentesituadosnoexteriordevemserindicados,peloseuresultado,nascontasOutrasReceitasNãoOperacionais ouOutrasDespesasNãoOperacionais,conformeocaso.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_4030101010200,4.03.01.01.01.02.00,OutrasReceitasNãoOperacionais,"Contasqueregistram:
a)todasasdemaisreceitasdecorrentesdeoperaçõesnãoincluídasnasatividadesprincipaiseacessóriasdaempresa,taiscomo:areversãodosaldodaprovisãoparaperdasprováveisnarealizaçãodeinvestimentoseareservadereavaliaçãorealizadanoperíododeapuração,quandocomputadaemcontaderesultado;
b)osganhosdecapitalporvariaçãonapercentagemdeparticipaçãonocapitalsocialdecoligadaoucontrolada,quandooinvestimentoforavaliadopela
equivalênciapatrimonial(Decretono3.000,de1999,art.428);
c)osganhosdecapitaldecorrentesdaalienaçãodebensedireitosdoativopermanentesituadosnoexterior.
Devemserindicadastantoascontasqueregistramasreceitasquantoasqueregistramoscustos.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_4030201010100,4.03.02.01.01.01.00,(-)ValorContábildosBenseDireitosAlienados,"Contasqueregistramovalorcontábildosbensdoativopermanentebaixadosnocursodoperíododeapuração,cujareceitadavendatenhasidoindicadanacontaReceitasdeAlienaçõesdeBenseDireitosdoAtivoPermanente.Ovalorcontábildebensoudireitosbaixadosemvirtudedeteremsetornadoimprestáveis,obsoletosoucaídoemdesusoeovalorcontábildebensoudireitossituadosnoexteriordevemserinformadosnacontaOutrasReceitasNãoOperacionais.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_4030201010200,4.03.02.01.01.02.00,(-)OutrasDespesasNãoOperacionais,"Contasqueregistram:
a)ovalorcontábildosbensdoativopermanentebaixadosnocursodoperíododeapuraçãonãoincluídosnacontaprecedenteeadespesacomaconstituiçãodaprovisãoparaperdasprováveisnarealizaçãodeinvestimentos;
Atenção:sobreadefiniçãodevalorcontábil,consultaro§1odoart.418eoart.426,ambosdoDecretono3.000,de1999.
b)asperdasdecapitalporvariaçãonapercentagemdeparticipaçãonocapitalsocialdecoligadaoucontroladanoBrasil,quandooinvestimentoforavaliadopelaequivalênciapatrimonial(Decretono3.000,de1999,art.428).",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_501010100,5.01.01.01.00,ConsumodeInsumos,"Contasqueregistramoconsumo,duranteoperíododeapuração,dematéria-prima,materialdiretoematerialdeembalagem,nomercadointernoeexterno,parautilizaçãonoprocessoprodutivo,osvaloresreferentesaoscustoscomtransporteeseguroatéoestabelecimentodocontribuinte,ostributosnãorecuperáveisdevidosnaimportaçãoeocustorelativoaodesembaraçoaduaneiro.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_501010400,5.01.01.04.00,RemuneraçãoaDirigentesdeLigadosàProdução,"Contasqueregistram:
a)aremuneraçãomensalefixadosdirigentesdiretamenteligadosàprodução,pelovalortotaldocustoincorridonoperíododeapuração,excetoosencargossociais(PrevidênciaSocialeFGTS)quesãoinformadosemcontadistinta;
b)ovalorrelativoaoscustosincorridoscomsaláriosindiretosconcedidospelaempresaaadministradores,diretores,gerenteseseusassessores,seligadosdiretamenteàprodução(PNCositnº11,de30desetembrode1992).
Atenção:deveserincluídonestacontaovalordasgratificaçõesdosdirigentesligadosàprodução,inclusiveo13ºsalário.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_501010500,5.01.01.05.00,CustodoPessoalAplicadonaProdução,"Contasquerepresentemdocustocomordenados,salárioseoutroscustoscomempregadosligadosàproduçãodaempresa,taiscomo:moradia,segurodevidaeoutrasdecaráterremuneratório.Inclusiveoscustoscomsupervisãodireta,manutençãoeguardadasinstalações,decorrentesdevínculoempregatíciocomapessoajurídica.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_501010503,5.01.01.05.03,PlanosdePoupançaeInvestimentosdeEmpregadosLigadosàProdução,"ContasqueregistramovalortotaldosgastosefetuadoscomPlanosdePoupançaeInvestimentos(PAIT),relativosaopessoalligadoàprodução",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_501010505,5.01.01.05.05,FundodeAposentadoriaProgramadaIndividualdeEmpregadosLigadosàProdução,"ContasqueregistramovalortotaldosgastosefetuadoscomFundosdeAposentadoriaProgramadaIndividual(FAPI),relativosaopessoalligadoàprodução",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_501010507,5.01.01.05.07,PlanodePrevidênciaPrivadadeEmpregadosLigadosàProdução,"ContasqueregistramovalortotaldosgastosefetuadoscomPlanosdePrevidênciaPrivada,relativosaopessoalligadoàprodução.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_501010509,5.01.01.05.09,OutrosGastoscomPessoalLigadoàProdução,"Contasqueregistramosgastoscomempregados,computadosnoscustos,nãoenquadradosnascontasprecedentes.
Atenção: nãodeveserinformadonestacontaovalorreferenteàsparticipaçõesdosempregadosnolucrodapessoajurídica.EssevalordeveserinformadonacontaParticipaçõesdeEmpregados.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_501010600,5.01.01.06.00,PrestaçãodeServiçosporPessoaFísicasemVínculoEmpregatício,"Contasqueregistram,salvosehouvercontamaisespecífica,osgastoscorrespondentesaosserviçosprestadosporpessoafísicaquenãotenhavínculoempregatíciocomapessoajurídica,taiscomo:comissões,corretagens,gratificações,honorários,direitosautoraiseoutrasremunerações,inclusiveasrelativasaempreitadasdeobrasexclusivamentedetrabalhoeasdecorrentesdefretesecarretosemgera,computadasnoscustos.",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_501010700,5.01.01.07.00,PrestaçãodeServiçoPessoaJurídica,"Contasqueregistram,salvosehouvercontamaisespecífica,ovalordosgastoscorrespondentesaosserviçosprestadosporoutrapessoajurídicaàpessoajurídicadeclarante,computadosnoscustos",account.data_account_type_expenses,,l10n_br_account_chart_template
account_template_501010800,5.01.01.08.00,ServiçosPrestadosporCooperativadeTrabalho,Contasqueregistramosserviçosprestadosporcooperativadetrabalho,account.data_account_type_expenses,,l10n_br_account_chart_template
