id,code_prefix_start,code_prefix_end,name,chart_template_id/id
account_group_75313,75313,,"RVAonsharesinundertakingswithwhichtheundertakingislinkedbyvirtueofparticipatinginterests",l10n_lu.lu_2011_chart_1
account_group_75318,75318,,"RVAonothertransferablesecurities",l10n_lu.lu_2011_chart_1
account_group_7532,7532,,"FVAontransferablesecurities",l10n_lu.lu_2011_chart_1
account_group_754,754,,"Gainondisposalandotherincomefromcurrentreceivablesandtransferablesecuritiesofcurrentassets",l10n_lu.lu_2011_chart_1
account_group_7541,7541,,"Gainondisposalofreceivablesfromcurrentassets",l10n_lu.lu_2011_chart_1
account_group_75411,75411,,"onaffiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_75412,75412,,"onundertakingswithwhichtheundertakingislinkedbyvirtueofparticipatinginterests",l10n_lu.lu_2011_chart_1
account_group_75413,75413,,"onothercurrentreceivables",l10n_lu.lu_2011_chart_1
account_group_7542,7542,,"Gainondisposaloftransferablesecurities",l10n_lu.lu_2011_chart_1
account_group_75421,75421,,"Sharesinaffiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_75422,75422,,"Ownsharesorcorporateunits",l10n_lu.lu_2011_chart_1
account_group_75423,75423,,"Sharesinundertakingswithwhichtheundertakingislinkedbyvirtueofparticipatinginterests",l10n_lu.lu_2011_chart_1
account_group_75428,75428,,"Othertransferablesecurities",l10n_lu.lu_2011_chart_1
account_group_7548,7548,,"Otherincomefromtransferablesecurities",l10n_lu.lu_2011_chart_1
account_group_75481,75481,,"Sharesinaffiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_75482,75482,,"Ownsharesorcorporateunits",l10n_lu.lu_2011_chart_1
account_group_75483,75483,,"Sharesinundertakingswithwhichtheundertakingislinkedbyvirtueofparticipatinginterests",l10n_lu.lu_2011_chart_1
account_group_75488,75488,,"Othertransferablesecurities",l10n_lu.lu_2011_chart_1
account_group_755,755,,"Otherinterestincomefromcurrentassetsanddiscounts",l10n_lu.lu_2011_chart_1
account_group_7552,7552,,"Bankandsimilarinterest",l10n_lu.lu_2011_chart_1
account_group_75521,75521,,"Interestonbankaccounts",l10n_lu.lu_2011_chart_1
account_group_75523,75523,,"Interestonfinancialleases",l10n_lu.lu_2011_chart_1
account_group_755231,755231,,"fromaffiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_755232,755232,,"fromother",l10n_lu.lu_2011_chart_1
account_group_7553,7553,,"Interestontradereceivables",l10n_lu.lu_2011_chart_1
account_group_7554,7554,,"Interestonamountsowedbyaffiliatedundertakingsandundertakingswithwhichtheundertakingislinkedbyvirtueofparticipatinginterests",l10n_lu.lu_2011_chart_1
account_group_75541,75541,,"Interestonamountsowedbyaffiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_75542,75542,,"Interestonamountsowedbyundertakingswithwhichtheundertakingislinkedbyvirtueofparticipatinginterests",l10n_lu.lu_2011_chart_1
account_group_7555,7555,,"Discountsonbillsofexchange",l10n_lu.lu_2011_chart_1
account_group_75551,75551,,"Discountsonbillsofexchange-affiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_75552,75552,,"Discountsonbillsofexchange-other",l10n_lu.lu_2011_chart_1
account_group_7556,7556,,"Discountsreceived",l10n_lu.lu_2011_chart_1
account_group_75561,75561,,"Discountsreceived-affiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_75562,75562,,"Discountsreceived-other",l10n_lu.lu_2011_chart_1
account_group_7558,7558,,"Interestonotheramountsreceivable",l10n_lu.lu_2011_chart_1
account_group_75581,75581,,"Interestonotheramountsreceivable-affiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_75582,75582,,"Interestonotheramountsreceivable-other",l10n_lu.lu_2011_chart_1
account_group_756,756,,"Foreigncurrencyexchangegains",l10n_lu.lu_2011_chart_1
account_group_7561,7561,,"Foreigncurrencyexchangegains-affiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_7562,7562,,"Foreigncurrencyexchangegains-other",l10n_lu.lu_2011_chart_1
account_group_757,757,,"Shareofprofitfromundertakingsaccountedforundertheequitymethod",l10n_lu.lu_2011_chart_1
account_group_758,758,,"Otherfinancialincome",l10n_lu.lu_2011_chart_1
account_group_7581,7581,,"Otherfinancialincome-affiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_7582,7582,,"Otherfinancialincome-other",l10n_lu.lu_2011_chart_1
account_group_759,759,,"Reversalsoffinancialprovisions",l10n_lu.lu_2011_chart_1
account_group_7591,7591,,"Reversalsoffinancialprovisions-affiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_7592,7592,,"Reversalsoffinancialprovisions-other",l10n_lu.lu_2011_chart_1
account_group_77,77,,"Adjustmentsofincometaxes",l10n_lu.lu_2011_chart_1
account_group_771,771,,"Adjustmentsofcorporateincometax(CIT)",l10n_lu.lu_2011_chart_1
account_group_772,772,,"Adjustmentsofmunicipalbusinesstax(MBT)",l10n_lu.lu_2011_chart_1
account_group_773,773,,"Adjustmentsofforeignincometaxes",l10n_lu.lu_2011_chart_1
account_group_779,779,,"Reversalsofprovisionsfordeferredtaxes",l10n_lu.lu_2011_chart_1
account_group_78,78,,"Adjustmentsofothertaxesnotincludedinthepreviouscaption",l10n_lu.lu_2011_chart_1
account_group_781,781,,"Adjustmentsofnetwealthtax(NWT)",l10n_lu.lu_2011_chart_1
account_group_782,782,,"Adjustmentsofsubscriptiontax",l10n_lu.lu_2011_chart_1
account_group_783,783,,"Adjustmentsofforeigntaxes",l10n_lu.lu_2011_chart_1
account_group_788,788,,"Adjustmentsofothertaxes",l10n_lu.lu_2011_chart_1
